content,score
"Saya konfirmasi ke email nya tidak bisa, apk ini blm 100% bagus",1
kasi 4 bintang dulu,4
Selalu membantu,5
Bagus utk melihat riwayat transaksi dan banyak diskon,5
Mantapp BNI selalu di hati dan tumbuh berkembang bersama negri,5
Tambah fitur tarik tunai,3
Lebih cepat dan mudah dalam bertransaksi 🙏,5
apakah belum bisa untuk menarik uang tanpa kartu?soalnya tidak ada tempat bni mobile nya,3
Verifikasi email kode udah sesuai malah ga bisa:(,2
Sering banget error,3
"Mantapp, Sangat mudah di mengerti..",5
"tolong cek laporan saya,soalnya ada transaksi gagal.tapi saldo terpotong",5
mau transaksi aja susah pake segala offline offline segala ribet,1
aplikasi x mudah di gunakan dan yg pasti bs di pake 24jam👍,4
Buruk app nya masak ngirim ke e wallet aja gak mau,1
Verifikasi wajah susah sekali jadi tidak bisa,1
Wonder kok gak bisa dibuka ya mau login lemot nya lama ini saldo hilang gk ni,5
semoga tambah sukses,5
"Fitur ga kengkap , gabisa tarik dan setor tanpa kartu",1
wondr saya ada masalah ni kak..g bisa liat saldo ewallet link aja,5
Penggunaan wondr lebih gampang dan mudah di gunakan👍,5
Tampilan menarik dan mudah digunakan,5
"aplikasi sangat membantu sekali,dan tidak lemot",5
Mantap lebih berwarna dan lebih mudah digunakan,5
Transaksi apapun lebih mudah dan gampang,5
"Simpel, lengkap dan mudah digunakan... Kereeeeeen bgt daah ..",5
sngat membantu,5
Lebih enak BNI Mobile baking. Verifikasi wajah sangat sulit.,1
sangat mudah dan aplikasih sebelumnya.,5
"Lebih mudah, lebih cepat bertransaksi... Mantaabh....",5
"Woww benar2 wondr,,cepatt seperti kilat transaksinya,,recommended banget",5
Transaksi jadi lebih mudah dan cepat,5
Bayar Qris cepat banget cuman butuh tiga langkah..,5
"Aplikasi Wondr BNI keren sesuai dengan lagunya, siapin rencana dari A-Z cashflow tetap aman dan ga takut kebablasan, mulai investasi wondr make it easy",5
nggak bisa di pakai tarik tunai tanpa kartu....,1
Aplikasi singkat padat. Baguus .fiturny,5
Sangat membantu dan lebih mudah di gunakan,5
ok di permudah segala urusannya,5
sangat terpercaya,5
"Sangat bagus aplikasinya, mudah & simple",5
lama di buka saya di tekan,5
membantu sekali,5
Aplikasinya sangat cepat pas bertransaksi,5
Percuma jalani project BNI tapi ngga di bayar sekalas bank ternama pembayaran ngga jelas,1
Semenjak apk ini rilis transfer aneh,1
Maintenance kelamaan. Mau seharian?,1
Sangan baik,5
Masi ad yg kurang ngk ad aplikasi kredit pinjam harus d tikatkan lagi,5
"pengalaman yang menyenangkan selama menggunakan aplikasi wondr by BNI, memudahkan dalam per transaksi'an dan perbank'an 🤩✨",5
"Tampilan m3narik, lebih cepat dan mudah",5
Sangat Memudahkan 🤗,4
Transaksi token padahal notif gagal tapi saldo kepotong,1
Bagus sekali,5
"Kocak top up dana gagal terus yg disalahin app dana nya, padahal wondr yg bermasalah buktinya topup dr bank lain langsung masuk",1
"HARI INI EROR GA BISA DIBUKA, PENANGANAN LAMA SEKALI",1
sy sangat suka,5
Bikin transaksi jadi lebih mudah dan satset,5
Kenapa gak bisa di buka yaaa,3
Gak bisa d buka ini..,4
Aplikasi yg sangat membantu,5
Aplikasi kocak verivikasi wajah ga bisa terus,1
tidak terlalu rumit. transper mudah cpt sampai.,5
"Aplikasi ga jelas, mau berapa ratus kali verifikasi wajah? Udah berhasil sekali malah suruh nelpon BNI atau bank terdekat, mending pake BNI mobile banking aja",1
Lebih praktis dan tampilan lebih menarik,5
Registrasi selalu gagal dan diulang terus,1
"Makin satset, dan tampil an makin wonderfull",5
Aplikasi ini sangat membantu dan memudahkan untuk transaksi,5
Tampilan baru yang menyenakan dan bagus sekali,5
Lebih mudah dan cepat...Qris nya cepat,5
Gangguan terus tetep aja tdak bisa di buka,2
Aplikasinya simple dan praktis penggunaan nya. Jadi aman kalo mau bayar kemana aja bebas biaya admin,5
"Sangat mudah, cepat untuk transaksi",5
Eror sitem lama banget,1
"Inovasi Teranyar di BNI, memudahkan transaksi perbankan digital. top pake banget dah BNI.",5
Aplikasinya informatif dan memudahkan transaksi.,5
mudah dan nyaman digunakan untuk transaksi,5
"Sangat mudah digunakan, dan desainya okee",5
semakin jaya bni,5
1. Bayar qris di wondr cepet banget. Cuma tiga Step selesai. 2. Top up e wallet cepet,5
"Kartu kredit saya langsung muncul di aset, bisa langsung digunakan untuk bayar dan beli 👍",5
Mudah dan menarik dan berkualitas,5
Mutasi dilengkapi saldo akhir tolong,5
Sementara bintang 3 karena tidak bisa tarik tunai melalui apk ini,3
"Mantep, cepat, transaksi jadi mudah.",5
agak ribet dikit😁,5
"Kendala registrasi sudah teratasi, terimakasih admin untuk gercep nya 👍🏻👍🏻🙏🏻🙏🏻🙏🏻",5
Apa sih Saldo efektif ini,3
Sangat membantu dan mudah di akses,5
Praktis dan mudah di pahami sebagai pengguna,5
"Di bni mobile tidak bisa transaksi cardless, di wondr pun sama.",3
Aplikasi Wonder By BNI nya sangat mudah di gunakan dan aman untuk di gunakan,5
Mantab pakai Wonder by BNI,5
mempermudah skli,5
sangat mudah penggunaan QRIS & e-Wallet nya 🤩,5
mantap elok kelazzzzz,5
Kebanyakan optimalisasi,1
Gampang trobel mending bni yg mobile,1
Mantan mudah menggunakannya banyak fiturnya,5
Aplikasinya keren simpel dan lengkap,5
"Pengalaman Baru, Aplikasi baru.. sangat baik, terima kasih BNI",5
Pembayaran mudah dan aplikasi nggak lelet mantapppp,5
Tampilan yang ceria & informatif,5
"wondr sangat mudah digunakan, mas CS Jambi ramah dalam pelayanan nya, terimakasih",5
Jelek bgttt lemot,1
"Fitur minim, ngapain sih ada wondr? Sorry, dislike it.",1
"wonder keren, ga pake ribet, lbh simpel",5
bagus tampilanya...dan menunya lebih ringkas,5
"Pakai android 10 bisa, pakai android 14 masalah face id GK bisa terus menerus. Tolong perbaiki",1
"Aplikasi Cacat Perlu Dikembangkan lagi, Stuck di verifikasi wajah",1
Kalau bisa proses pembuatan pasword login agar di permudah karena susah buat orang tua yang pelupa,2
"Wow,,Aplikasi wondr by BNI mempermudah saya dalam melakukan transaksi perbankan di BNI. Fitur-fitur yg tersedia jg sdh kekinian. Top deh buat wondr by BNI.",5
Lelet bangat pakai wonder,1
malasnya pakai bni selalu dipaksa ganti pin. kalau orang pelupa mudah terblokir lupa pinnya,1
Tampilan baru lebih fresh pake qris ga perlu repot login...banyak promonya lagi....,5
Mempermudah pembayaran,5
"Wondr by BNI, tampilan nya lucu dan kereeen, mantul 👍👍👍",5
Susah banget vertifikasi wajahnya tolong diperbaiki lagi terimakasih,1
Parah banyak ngebug nya,1
BNI makin mantappp transaksi makin gampang dan cepat pakek wondr by BNI nya,5
aplikasi yg berguna..,5
Lebih mudah bisa reset pin dari wondr,5
"Sangat membantu, penggunaannya mudah",5
keren sekali,5
Transaksi jauh lebih cepat dan mudah,5
lama prosesnya,3
kenapa sering eror,1
Gangguan mbanking drtd pagi Enak yg dulu,3
"Tampilan keren, mudah penggunaan nya",5
"Mantap banget, fitur lengkap, the besttt",5
mengapa mantenance wondr bni lama sekali,5
Aplikasi gagal ini,1
Simple dan tampilan menarik,5
Verifikasi wajah gagal,1
"Ini aplikasi apa sih, masak verifikasi wajah kaga bisa mulu.",2
Lebih mudah dan aman dalam bertransaksi,5
Sangat membantu,4
Sangat membantu..cuman ini sya ganti hp kok gk bisa di dowload,5
"Ga bisa tarik tunai, sering ngelag, tf ke simponi dan gcash jg ga bisa 🥱",3
Tidak bisa digunakan,2
Udah bagus pertahankan,5
"Aplikasi yang ngebantu bgt,yg gak mau ribet bikin Mbekinh cocok bgt, yg belum dowload buruan download yukk",4
aplikasinya gabisa dibuka,1
Bertransaksi jadi lebih mudah & gk ribet,5
Mantap lah semua lebih mudah dalam bertransaksi,5
Sejauh ini wondr by BNI yang terbaik,5
Terlalu ribet enakan yg lama,1
Tampilan menarik..akses mudah..Wondr BNI yes🫰,5
Bisakah dn bagaimana caranya beralih dr Mobile BNI ke Wondr BNI...? Sdh dicoba tetapi spt membuat rekening baru...,4
"Andai berkomentar tanpa bintang haram q ngasih 1 bintang Sangat buruk dikit"" masalah Ribet amat",1
Aplikasi yg keren dan sangat memudahkan transaksi,5
sangat menarik dan mempermudah transaksi👍🤩,5
Bagus n mntap. Transaksi lebih mudah.,5
"Tamlilan aplikasi lucu banget super fun,, pokoke the best",5
Sangat friendly dan mudah digunakan,5
Transaksi lebih mudah dan cepat..,5
Wonder ko gangguan Mulu....rating rendah....ga cocok buat jadi rekomendasi,2
Tolong segera Update untuk mobile tunai.. tanpa atm ..mau tarik tunai dan setor tunai,5
"Tidak bisa melakukan registrasi, tulisannya error",2
"Tampilan stylist cocok buat milenial, aku suka banget sukses ya BNI",5
"Ribet,bikin jengkel tok,beda abjad besar kecil dikit login login payah,,tak aplikasi yang dulu,,huft,,",1
Bedanya sama Bni Mobile Banking apa kak?,5
"Aplikasi sangat keren, paling sempurna ni aplikasi",5
Masa aplikasi wondr ko ga jln dr semalam pas dibutuhkan,1
Dengan aplikasi wondr yg kekinian...mempermudah transaksi,5
Lebih mudah dan praktis. Terimakasih BNI 💫,5
"aku nuker uang rupiah ke yen belum masuk juga padahal udah lewat 7 hari loh, udah coba menghubungi lewat email juga tapi ga di tanggapi :(",1
"Byk gangguan ,..😀",1
Lebih simpel dan praktis dalam bertransaksi.,5
Ko susah bgt ya cuma foto verifikasi pengenalan wajahnya.. IT perlu berlatih ke gojek dan grab ni ribet bgt udh 10x gagal,1
"Aplikasi keren, sangat membantu. Warnanya cantikk",5
Terbaik pelayanan bni,5
Aplikasi lebih simpel dan mudah dipelajari,5
senang sekali,5
SANGAT SANGAT BURUK MASUK BRU PAKE D KSIH PENGALAMAN BURUK SKLI BRU MW LOGIN D AKUN SLALU SAJA ADA KENDALA TRUS2 JD WAS WAS SAMA TABUNGAN,1
sy puas dgn layanan Wondr,4
Riber amat sih ganti PINnya. Waktu verifikasi wajahnya terlalu singkat. Lamain dikit Napa,2
kok di suruh ke bank terdekat padahal gak ada masalah,1
Habis update malah sering eror,1
Mantap...sekali..bagus,5
Terbaik dalam beratraksi dan mudah,5
"Aplikasinya sat set sat set, ga pke ribet",5
"Kenapa ya hampir tiap hari erorrr... ""ada sedikit kendala"", terus aja begtu🙈",3
"Keren, simpel dan cepet...mantab",5
sejauh ini pakai Wondr cepet banget untuk topup Tapcash. gak nunggu ada jam detikan nya 😀seperti di Mbanking BNI. jadi langsung set sat set memudahkan saya dalam transaksi Tapcash.,4
Tampilan aplikasinya lucu bangett dan warna2nya super cool,5
Ribet setiap buka aplikasi harus verifikasi terus bagusan aplikasi lama,1
oke BNI terimakasih,5
sangan membantu dalam berbagai transaksi,5
"Kenapa BPNT MURNI dari bank BNI lama sekali cair nya , sedangkan bank lain sudah hampir selesai semua, sekelas bank BNI ternyata paling lama hehe",1
"Lebih mudah, lengkap dan simpel",5
"Beneran cepet banget prosesnya barusan transaksi VA dan bayar tag listrik satset transaksi sukses...muantab puol ""wondr"".🫰",5
Bayar dengan Qris sangat cepat dan mudah,5
satu untuk semua😀👍,5
baik sekali pelayananya,5
Tidak bisa buka tabungan simponi menu tak selengkap mobilebanking,1
Saya gabisa masuk ke wonder bni,5
Bertransaksi lebih cepat dan mudah,5
Aplikasi nya lucuuu transaksi jadi lebih lancarr,5
Mohon maaf ya BNI dulu aku percaya bgt SMA BNI dan merasa aman tapi sekarang enggak BNI ku word udah beberapa kali ke hex dan uangku di tabungan hilang kalo kayak gini jalan keluarnya gimana,1
Sangat bagus dan membantu tampilan luarbiasa bagus,5
Slalu mentok d sesi swapoto Apk sampah Poto udh jelas begitu masih aja wajah tidak terdeteksi Payah,1
Aplikasi ini sangat memuaskan dan canggih,5
Ribet harus verifikasi wajah,2
wonder bni mantap,5
"Sat set banget, semua serba cepat dengan wondr by BNI #jadiinmaumu sekarang!😍",5
Pake Wondr apapun jadi lebih simpel ya... Keren aplikasi ini🥳,5
Gajelas sering trouble,1
Mantab...josss..memudahkan dan akses cepat,5
Tidak ada vitur mobile tunai untuk tarik tunai atau setor tunai.,1
"Bagus banget tampilan nyaaaaaaa, banyak promo nya lagiiiii, loveee dahhh sama wondr by BNI 🤍",5
Aplikasi sangat bagus dan mudah digunakan.,5
Gangguan terus,3
Suka Sekali 🥰,5
Perbaikan mulu apk nya jelek,1
"Daftar wonder ga usah verifikasi wajah, ganti dg vidio call ke agen aja soal nya ga aman",2
Mantap dan sangat efektif dalam dunia digital,5
"Transaksi, lbh cepat, dan aman",5
Keamanan Privasi,5
"Mohon berikan saldo awal saldo akhir seperti bni lama, jujur kurang nyaman sama wonder",1
PARAH MAU TOP UP EWALLET 10 JUTA MALAH DIKASIH LIMIT HARIAN 2 JUTA,1
Sangat mudah simpel dan berwarna,5
"Ubur ubur ikan lele, dikit-dikit eror le",2
semakin lenkap fitur fiturnya,5
Aman nyaman dan sangat mudah di gunakan,5
"selama ini belum menemukan masalah,selalu di permudah dgn wonder by bni",4
Lebih Mudah Dalam Bertransaksi.Keren Dan Luar Biasa,5
bagus dan gampang digunakan,5
Lebih praktis dan mudah di gunakan... mantaplah,5
Aplkasi nya lumayan keren BNI Cuman tidak bisa transaksi perbelanjaan barcode elor duhh,4
membantu bangt,5
sangat membatu,5
Pengalaman menarik dgn aplikasi yang ciamik.. uhuuyy,5
"Jauh lebih enteng dari pada BNI mobile, yg bentar2 loading",5
"Verifikasi wajah terlalu sulit, padahal sudah mengikuti arahan dari aplikasi, dan BNI terkesan memaksa penggunaan aplikasi wonder dengan cara menyulitkan akses pengguna BNI Mobile Banking",1
Kd lengkap Kya BNI nah pemasukan pengeluaran kd kawa mlihati transaksi,3
NEW APPS! NEW EXPERIENCE! SEMANGAT BARU UNTUK TERUS MENINGKATKAN TRANSAKSI MELALUI WONDR BY BNI😍💯🧡🩵,5
"Apk gak guna, verivikasi wajah aja gagal terus apk gak jelass... Bagus yg asliny bni mobile banking",1
dengan adanya wondr by bni lebih mudah dalam transaksi,4
Untuk transaksi tarik tunai tidak bisa,3
Kode otp salah trussss.... Padahal isinya udah bener sesuai yg di email.... Capek ulang Trooooss,1
simpel dan mudah di gunakan,5
"Lebih mudah menarik, penuh warnaa jadiin maumu bgt🤩🤩",5
"Tampilan bagus, menarik & mudah digunakan",5
Transaksi menjadi lebih mudah dan cepat,5
baik sekali,5
Memudahkan pembayaran apapun sesuai kebutuhan,5
Kacau kode verifikasinya,2
Aplikasi wondr baguss.mempermudah segalanya seperti.e walet.qris dll,5
aplikasi macam apa ini sekedar verifikasi email saja tidak bisa,1
wondr terbaik,5
"sangat membantu ,, Joss",5
"Aplikasi wonder memang sangat membantu tadinya bingung skrang udah ga lg berkat aplikasi wonder,",5
"Verifikasi wajah buat leher jd teleng,hadap atas kiri kanan...atas bawah. Gagal mulu.",2
Tidak bisa login apakah lagi gangguan?,3
Hebat makin mudah,5
"Tampilan lebih segar, mudah digunakan.",5
"Lebih mudah , praktis dan simpel 👍",5
wondr BNI mantap,5
Memberikan kemudahan untuk transaksi dan segala jenis pembayaran ataupun top up,5
"Bnyak kendala , kalau belum siap jangan dulu di pake lah BNI tolol",1
Terlalu banyak update aplikasi tiap bulan,4
Lebih simpel n tampilannya ok,5
"Kalo bisa dipermudah, kenapa harus dipersulit... Wondr memang oyeee...",5
"Lebih bagus dari mobile banking, warnanya juga lucu",5
Prosesnya cepat dan mudah di mengerti,5
"Mau jadi nasabah baru tapi disuruh daftar nonor ke cabang terdekat ,aneh",1
Maaf ini aplikasi saat tidak login beberapa hari selalu mendaftal ulang nomor hp dll,4
Kurang suka dengan pelayanan di bni suka buka privasi yang seharusnya mereka gak ikut campur dalam urusan tersebut,1
"sering ga bisa di bukak, kenapa begitu?",1
Sangat mudah dlm bertransaksi lbh cepat,5
Fitur lebih lengkap dan lebih cepat,5
Kenapa saya tidak bisa download lagi iya aplikasi nya,5
Paling suka pake qrisnya.. Cepet dan bisa pake kartu kredit,5
Kalo punya dark mode lebih menarik,4
lebih mudah lebih simpel dan cepat,5
sanganat membantu,5
Keren aplikasi ya lebih memudah kan saya dalam bertransaksi di bank BNI.,5
wondr by BNI makin simpel dan memudahkan dalam bertransaksi😍😍😍,5
"Ampuuunn daaahh .. nyerah saya, verifikasi wajah Ampe 2 hari gak berhasil .. 🙂‍↕️🤦",3
Mudah untuk transaksi,5
Sangat mudah di gunakan,5
Banyak transaksi yang gagal saldo berkurang,1
Untuk notifikasi nangnggung banget min. Minimal lah 10 ribu Ini 500 ribu aneh . pelit banget sama fitur,1
Nyamn banget gk ribet,5
"Verifikasi wajah ribet, tidak bisa-bisa",1
MEMPERBERAT DAN NAMBAH BEBAN MEMORI HP...,1
Kode OTP ke email susah masuk harus menunggu lama sampai coba ulang terus,1
"Wondr buat trx digital sy jadi Sheesh + Drip banget..., mau ekspor ingat Xpora",5
Verifikasi email susah bener padahal otp sdh benar masih salah,3
WONDR TOLOL GAK BISA VERIF WAJAH,1
Cepat dan mempermudah transaksi,5
Di Download lama kali,1
oke tapi ribet,5
Duit gue hilang 400rb blm dikasih kembali,1
Aplikasi sangat bagus karena praktis dan mudah digunakan,5
Saya top up paket data telkomsel informasi nya gagal tapi saldo saya berkurang,1
Aplikasi makin g jelas,1
Saya selalu gagal melakukan transaksi pembayaran sudah puluhan kali.,2
Berak. Gagal verifikasi email terus. Padahal email yg dipakai terdaftar di rekening BNI saya. 👎🏿👎🏿👎🏿👎🏿👎🏿👎🏿👎🏿,1
"Selalu menjadi yang lebih baik, tolong yang untuk tarik tunai belum ada kak viturnya?",5
"Aplikasi jelek,... Tidak berguna,... Mau bikin akun saja susahnya minta ampun...",1
Susah login lagi padahal sudah daftar harus verifikasi KTP lagi,2
Lebih lengkap fitur fiturnya,5
Lebih nyaman pakai yang versi lama,2
"Mobile banking super cepat, keren, kekinian 🔥",5
Transaksi lebih mudah dan sangat keren,5
Kebanyakan kendala,4
"Susah bgt registrasi aplikasinya, selalu direject",1
"Aplikasi digital tanpa ribet , good wondr 👌",5
Mantap simpel mudah digunakan,5
Kenapa ga bisa di buka ini,1
Aplikasi tampilan menarik dan user friendly,5
"Ribet,banyak bug GK work it lah",1
Wondr by BNI keren banget guysss... Sangat memudahkan dengan tampilan yang kekinian sekali 😍,5
Tampilan yang menyegarkan dan tidak membosankan.,5
Apk sangat cocok sekali nyaman buat transaksi,5
"Bayar QRIS di wondr sangat cepat, hanya 3 langkah selesai",5
Kenapa tidak ada menu rincian pinjaman di BNI pada aplikasi Wondr,2
Wondr keren semua transaksi lebih mudah,5
Penggunaanya muda dan lebih berwarna,5
"praktis, banyak promo, terbaekk",5
Tampilan menarik dan lebih mudah digunakan,5
Transaksi perbankan menjadi lebih cepat dan nyaman,5
Untuk tampilan lebih kekinian dan menyegarkan....kerennn,5
Kok saya tidak bisa registrasi ya. Setelah foto dicegat gambar satpam,1
Aplikasinya keren yang memudahkan untuk semua transaksi,5
"Katanya bisa daftar online tapi ada keterangan disuruh Dateng ke cabang, gimna si ini BNI gajelas banget dah",5
aplikasinya mantap dan mudah di pahami,5
Mobil bninya kok g ada ya..susah klo mau narik gda atm..di aplikasi baru ini g ada,4
"Aplikasi easy to use, keren pokoknya.",5
Baru masuk gangguan gk bisa masuk,5
Lebih cepat dan design menarik,5
"Cepat, simple dan praktis",5
"Kenapa ya verifikasi email saya tidak bisa, padahal kode verifikasi sudah betul",1
"Belanja di supermarket ternyata ATM ketinggalan, untung ada Qris wonder yang jos banget",5
Mudah dan sangat gen z bgt aplikasinya.,5
Kenapa sering lemot dan keluar secara otomatis? Dan verifikasi mukanya susah,1
Aplikasi yg sangat bagus.. penggunaan nya sangat mudah...,5
Lebih terinci dan lengkap..mudah dimengerti..,5
"Masih belum ada pilihan setor tunai, seperti kata BNI mobile akan tersedia di wondr",4
Mantap sekali ini aplikasi... Pas untuk semua kalangan dan umur.,5
Bertransaksi lebih mudah dan praktis,5
"Tampilan keren, transaksi lancar,,",5
